name,nobjquadnegev,nintvars,nnlvars,nsos1,nsos2,conscurvature,njacobiannz,nlaghessiandiagnz,ncontvars,nquadfunc,laghessianmaxblocksize,objsense,nbinvars,nlnz,convex,nz,nobjquadposev,laghessianminblocksize,nobjquadnz,solsource,nlaghessianblocks,donor,nsemi,nlaghessiannz,laghessianavgblocksize,ncons,nconcavenlcons,nnlbinvars,nconvexnlcons,nquadcons,nvars,nobjnlnz,solinfeasibility,objcurvature,nindefinitenlcons,nnlintvars,ndiagquadcons,nnlsemi,nobjnz,nlincons,nsingleboundedvars,nlinfunc,nboundedvars,njacobiannlnz,nobjquaddiagnz,objtype,probtype,solobjvalue,nnlfunc,density,nldensity,objquaddensity,objquadproblevfrac
QPLIB_5927,0,0,33600,0,0,indefinite,257556,28800,31200,2400,2,min,2400,33600,False,259956,0,1,0,Solution found by LINDO,31200,Jakob Schelbert,0,33600,1.076923,14363,0,2400,0,2400,33600,0,3.617638411e-10,linear,2400,0,0,0,2400,11963,2400,11964,0,33600,0,linear,LMQ,169.5734994,2400,0.000538623344074,0.000416666666667,0.0,0.0
QPLIB_5935,51,0,100,0,0,linear,2474,0,0,1,100,max,100,100,False,2574,49,100,4950,Solution found by SCIP,1,Fabio Furini,0,9900,100.0,1237,0,100,0,0,100,100,0.0,indefinite,0,0,0,0,100,1237,0,1237,0,0,0,quadratic,QBL,4758.0,1,0.0207915993538,1.0,0.99,0.49
QPLIB_5944,51,0,100,0,0,linear,4950,0,0,1,100,max,100,100,False,5050,49,100,4950,Solution found by SCIP,1,Fabio Furini,0,9900,100.0,2475,0,100,0,0,100,100,0.0,indefinite,0,0,0,0,100,2475,0,2475,0,0,0,quadratic,QBL,1829.0,1,0.0203957996769,1.0,0.99,0.49
QPLIB_5962,76,0,150,0,0,linear,5586,0,0,1,150,max,150,150,False,5736,74,150,11175,Solution found by GUROBI,1,Fabio Furini,0,22350,150.0,2793,0,150,0,0,150,150,0.0,indefinite,0,0,0,0,150,2793,0,2793,0,0,0,quadratic,QBL,6962.0,1,0.0136864710093,1.0,0.993333333333,0.493333333333
QPLIB_5971,76,0,150,0,0,linear,11174,0,0,1,150,max,150,150,False,11324,74,150,11175,Solution found by SCIP,1,Fabio Furini,0,22350,150.0,5587,0,150,0,0,150,150,0.0,indefinite,0,0,0,0,150,5587,0,5587,0,0,0,quadratic,QBL,2377.0,1,0.0135099021713,1.0,0.993333333333,0.493333333333
QPLIB_5980,76,0,150,0,0,linear,16762,0,0,1,150,max,150,150,False,16912,74,150,11175,Solution found by SCIP,1,Fabio Furini,0,22350,150.0,8381,0,150,0,0,150,150,0.0,indefinite,0,0,0,0,150,8381,0,8381,0,0,0,quadratic,QBL,895.0,1,0.013451045892,1.0,0.993333333333,0.493333333333
QPLIB_6287,0,0,75,0,0,indefinite,1591,0,171,81,12,min,0,747,False,1732,0,4,0,Solution found by SCIP,9,Sebastien Le Digabel,0,288,8.333333,117,0,0,0,81,171,0,3.552713679e-15,linear,81,0,0,0,141,36,0,37,75,747,0,linear,LCQ,-2410.687687,81,0.0858360590742,0.122962962963,0.0,0.0
QPLIB_6310,0,0,162,0,0,indefinite,4097,0,208,390,34,min,0,1950,False,4150,0,31,0,Solution found by SCIP,5,Sebastien Le Digabel,0,720,32.4,412,0,0,0,390,208,0,2.837907687e-11,linear,390,0,0,0,53,22,0,23,162,1950,0,linear,LCQ,-689.1605698,390,0.0483097411064,0.0308641975309,0.0,0.0
QPLIB_6311,0,0,93,0,0,indefinite,2327,0,212,128,14,min,0,1100,False,2495,0,6,0,Solution found by SCIP,10,Sebastien Le Digabel,0,424,9.3,171,0,0,0,128,212,0,3.552713679e-15,linear,128,0,0,0,168,43,0,44,93,1100,0,linear,LCQ,-4539.912185,128,0.068423650724,0.0924059139785,0.0,0.0
QPLIB_6324,324,0,640,0,0,linear,640,0,0,1,640,min,640,640,False,1280,312,640,64032,Solution found by BARON,1,Thomas Schiex,0,128064,640.0,16,0,640,0,0,640,640,0.0,indefinite,0,0,0,0,640,16,0,16,0,0,0,quadratic,QBL,159.0,1,0.117647058824,1.0,0.31265625,0.50625
QPLIB_6487,216,0,617,0,0,linear,618,0,0,1,617,min,618,617,False,1235,216,617,39806,Solution found by GUROBI,1,Thomas Schiex,0,79612,617.0,309,0,617,0,0,618,617,0.0,indefinite,0,0,0,0,617,309,0,309,0,0,0,quadratic,QBL,344592.0,1,0.00644639315169,1.0,0.209126084547,0.349514563107
QPLIB_6597,274,0,600,0,0,linear,600,0,0,1,600,min,600,600,False,1200,326,600,175229,Solution found by BARON,1,Thomas Schiex,0,350458,600.0,60,0,600,0,0,600,600,0.0,indefinite,0,0,0,0,600,60,0,60,0,0,0,quadratic,QBL,6491721.0,1,0.0327868852459,1.0,0.973494444444,0.456666666667
QPLIB_6647,439,0,627,0,0,linear,627,0,0,1,627,min,627,627,False,1254,188,627,14196,Solution found by SCIP,1,Thomas Schiex,0,28392,627.0,33,0,627,0,0,627,627,0.0,indefinite,0,0,0,0,627,33,0,33,0,0,0,quadratic,QBL,2.0,1,0.0588235294118,1.0,0.0722205688209,0.700159489633
QPLIB_6757,378,0,2046,0,0,linear,2046,0,0,1,2046,min,2046,2046,False,4092,973,2046,99286,Solution found by GUROBI,1,Thomas Schiex,0,198572,2046.0,297,0,2046,0,0,2046,2046,0.0,indefinite,0,0,0,0,2046,297,0,297,0,0,0,quadratic,QBL,9.0,1,0.00671140939597,1.0,0.0474358570092,0.184750733138
QPLIB_6764,396,0,2071,0,0,linear,2071,0,0,1,2071,min,2071,2071,False,4142,1001,2071,101333,Solution found by GUROBI,1,Thomas Schiex,0,202666,2071.0,297,0,2071,0,0,2071,2071,0.0,indefinite,0,0,0,0,2071,297,0,297,0,0,0,quadratic,QBL,9.0,1,0.00671140939597,1.0,0.0472520547134,0.191211974891
QPLIB_6799,389,0,2075,0,0,linear,2075,0,0,1,2075,min,2075,2075,False,4150,990,2075,101923,Solution found by GUROBI,1,Thomas Schiex,0,203846,2075.0,297,0,2075,0,0,2075,2075,0.0,indefinite,0,0,0,0,2075,297,0,297,0,0,0,quadratic,QBL,9.0,1,0.00671140939597,1.0,0.0473441138046,0.187469879518
QPLIB_6941,411,0,2203,0,0,linear,2203,0,0,1,2203,min,2203,2203,False,4406,1049,2203,108662,Solution found by GUROBI,1,Thomas Schiex,0,217324,2203.0,315,0,2203,0,0,2203,2203,0.0,indefinite,0,0,0,0,2203,315,0,315,0,0,0,quadratic,QBL,9.0,1,0.00632911392405,1.0,0.044779443869,0.186563776668
QPLIB_7127,506,0,1000,0,0,linear,1000,0,0,1,1000,min,1000,1000,False,2000,494,1000,33837,Solution found by SCIP,1,Thomas Schiex,0,67674,1000.0,50,0,1000,0,0,1000,1000,0.0,indefinite,0,0,0,0,1000,50,0,50,0,0,0,quadratic,QBL,-0.0,1,0.0392156862745,1.0,0.067674,0.506
QPLIB_7139,96,0,180,0,0,linear,360,0,0,1,180,min,180,180,False,540,84,180,14458,Solution found by SCIP,1,Emiliano Traversi,0,28916,180.0,100,0,180,0,0,180,180,0.0,indefinite,0,0,0,0,180,100,0,100,0,0,0,quadratic,QBL,621.0,1,0.029702970297,1.0,0.892469135802,0.533333333333
QPLIB_7144,117,0,220,0,0,linear,440,0,0,1,220,min,220,220,False,660,103,220,21692,Solution found by SCIP,1,Emiliano Traversi,0,43384,220.0,121,0,220,0,0,220,220,0.0,indefinite,0,0,0,0,220,121,0,121,0,0,0,quadratic,QBL,813.0,1,0.0245901639344,1.0,0.896363636364,0.531818181818
QPLIB_7149,140,0,264,0,0,linear,528,0,0,1,264,min,264,264,False,792,124,264,31228,Solution found by SCIP,1,Emiliano Traversi,0,62456,264.0,144,0,264,0,0,264,264,0.0,indefinite,0,0,0,0,264,144,0,144,0,0,0,quadratic,QBL,959.0,1,0.0206896551724,1.0,0.896120293848,0.530303030303
QPLIB_7154,165,0,312,0,0,linear,624,0,0,1,312,min,312,312,False,936,147,312,43637,Solution found by SCIP,1,Emiliano Traversi,0,87274,312.0,169,0,312,0,0,312,312,0.0,indefinite,0,0,0,0,312,169,0,169,0,0,0,quadratic,QBL,1159.0,1,0.0176470588235,1.0,0.89655243261,0.528846153846
QPLIB_7159,191,0,364,0,0,linear,728,0,0,1,364,min,364,364,False,1092,173,364,59409,Solution found by CPLEX,1,Emiliano Traversi,0,118818,364.0,196,0,364,0,0,364,364,0.0,indefinite,0,0,0,0,364,196,0,196,0,0,0,quadratic,QBL,1363.0,1,0.0152284263959,1.0,0.896766694844,0.524725274725
QPLIB_7164,220,0,420,0,0,linear,840,0,0,1,420,min,420,420,False,1260,200,420,79108,Solution found by BARON,1,Emiliano Traversi,0,158216,420.0,225,0,420,0,0,420,420,0.0,indefinite,0,0,0,0,420,225,0,225,0,0,0,quadratic,QBL,1551.0,1,0.0132743362832,1.0,0.896916099773,0.52380952381
QPLIB_7579,0,0,100,0,0,convex,10600,100,200,1,1,min,100,100,True,10700,0,1,0,Solution found by SCIP,100,JP Vielma,0,100,1.0,203,0,0,1,1,300,0,7.512497568e-12,linear,0,0,1,0,100,202,0,203,0,100,0,linear,LMD,-0.1026336752,1,0.174836601307,1.0,0.0,0.0
QPLIB_8009,0,0,202,0,0,indefinite,21010,202,303,2,1,min,101,202,False,21111,0,1,0,Solution found by SCIP,202,JP Vielma,0,202,1.0,307,0,0,0,2,404,0,2.775557562e-16,linear,2,0,2,0,101,305,2,306,0,202,0,linear,LMQ,-1.114112248,2,0.169658930179,0.5,0.0,0.0
QPLIB_8153,0,0,62,0,0,indefinite,2110,62,93,2,1,min,31,62,False,2141,0,1,0,Solution found by SCIP,62,JP Vielma,0,62,1.0,97,0,0,0,2,124,0,2.220446049e-16,linear,2,0,2,0,31,95,2,96,0,62,0,linear,LMQ,-1.076351999,2,0.176184990125,0.5,0.0,0.0
QPLIB_8381,0,0,102,0,0,indefinite,5510,102,153,2,1,min,51,102,False,5561,0,1,0,Solution found by SCIP,102,JP Vielma,0,102,1.0,157,0,0,0,2,204,0,2.220446049e-16,linear,2,0,2,0,51,155,2,156,0,102,0,linear,LMQ,-1.103431777,2,0.172530404567,0.5,0.0,0.0
QPLIB_8495,0,0,22743,0,0,linear,50286,22743,27543,1,1,min,0,22743,True,73029,22743,1,22743,Solution found by SCIP,22743,Nick Gould,0,22743,1.0,8000,0,0,0,0,27543,22743,3.552713679e-15,convex,0,0,0,0,22743,8000,22743,8000,0,0,22743,quadratic,DCL,42857.49639,1,0.000331390337454,1.0,4.39695730554e-05,0.0
QPLIB_8500,0,0,63001,0,0,linear,1247999,63001,250997,1,1,min,0,63001,True,1311000,63001,1,63001,,63001,Nick Gould,0,63001,1.0,250498,0,0,0,0,250997,63001,,convex,0,0,0,0,63001,250498,0,250498,63001,0,63001,quadratic,DCL,,1,2.08510612739e-05,1.0,1.58727639244e-05,0.0
QPLIB_8505,10000,0,20050,0,0,linear,540050,50,20050,1,2,min,0,20050,False,560100,10050,1,10050,Solution found by ANTIGONE,10050,Nick Gould,0,20050,1.995025,10001,0,0,0,0,20050,20050,7.105427358e-14,indefinite,0,0,0,0,20050,10001,0,10001,20050,0,50,quadratic,QCL,-4974.50005,1,0.00279295761795,1.0,4.98753117207e-05,0.498753117207
QPLIB_8515,0,0,16002,0,0,linear,40003,8001,16002,1,16002,min,0,16002,True,56005,8001,16002,24002,Solution found by ANTIGONE,1,Nick Gould,0,40003,16002.0,8002,0,0,0,0,16002,16002,3.637978807e-11,convex,0,0,0,0,16002,8002,0,8002,8001,0,8001,quadratic,CCL,319.9999887,1,0.00043732038181,1.0,0.000156222660644,0.0
QPLIB_8547,0,0,2001,0,0,linear,6001000,2001,1003001,1,1,min,0,2001,True,6003001,2001,1,2001,Solution found by LINDO,2001,Nick Gould,0,2001,1.0,1001000,0,0,0,0,1003001,2001,4.365574569e-11,convex,0,0,0,0,2001,1001000,0,1001000,2001,0,2001,quadratic,DCL,-0.007398469784,1,5.97905486136e-06,1.0,0.000499750124938,0.0
QPLIB_8553,-1,0,79202,0,0,indefinite,239396,79202,79998,39602,2,min,0,158404,False,318598,-1,2,79202,Solution found by SCIP,39601,Nick Gould,0,158404,2.0,40397,0,0,0,39601,79998,79202,3.084643652e-12,nonconcave,39601,0,0,0,79202,796,0,796,79202,79202,39601,quadratic,QCQ,1.311996694,39602,9.85834586951e-05,5.05024998737e-05,1.89389156839e-05,-1.25003125078e-05
QPLIB_8559,0,0,10000,0,0,linear,14998,10000,10000,1,8000,min,0,10000,True,24998,10000,16,39984,Solution found by SCIP,5,Nick Gould,0,69968,2000.0,5000,0,0,0,0,10000,10000,6.217248938e-15,convex,0,0,0,0,10000,5000,0,5000,10000,0,10000,quadratic,CCL,74223239.83,1,0.000499860027994,1.0,0.00069968,0.0
QPLIB_8567,0,0,10000,0,0,linear,22497,10000,10000,1,8000,min,0,10000,True,32497,10000,16,39984,Solution found by SCIP,5,Nick Gould,0,69968,2000.0,7500,0,0,0,0,10000,10000,3.996802889e-14,convex,0,0,0,0,10000,7500,0,7500,10000,0,10000,quadratic,CCL,78965987.95,1,0.000433235568591,1.0,0.00069968,0.0
QPLIB_8585,0,0,99998,0,0,indefinite,149997,99998,99999,50000,1,min,0,149997,False,249995,99998,1,99998,Solution found by BARON,99998,Nick Gould,0,99998,1.0,49999,0,0,0,49999,99999,99998,5.551115123e-17,convex,49999,0,49999,0,99998,0,0,0,1,49999,99998,quadratic,DCQ,5.389672119,50000,4.9999499995e-05,3e-05,1.0000200004e-05,0.0
QPLIB_8595,0,0,2500,0,0,indefinite,125000,2500,2500,1276,50,min,0,127500,False,127500,2500,50,2500,Solution found by BARON,50,Nick Gould,0,125000,50.0,1275,0,0,0,1275,2500,2500,4.440892099e-16,convex,1275,0,50,0,2500,0,0,0,0,125000,2500,quadratic,DCQ,10731.25,1276,0.0399686520376,0.0399686520376,0.0004,0.0
QPLIB_8602,0,0,34552,0,0,linear,208335,34552,34552,1,1,min,0,34552,True,242887,34552,1,34552,Solution found by BARON,34552,Nick Gould,0,34552,1.0,52983,0,0,0,0,34552,34552,5.904610134e-12,convex,0,0,0,0,34552,52983,0,52983,34552,0,34552,quadratic,DCL,27353.3872,1,0.000132674157256,1.0,2.89418846955e-05,0.0
QPLIB_8605,0,0,5000,0,0,indefinite,5000,5000,5000,2,1,min,0,10000,False,10000,5000,1,5000,Solution found by SCIP,5000,Nick Gould,0,5000,1.0,1,0,0,0,1,5000,5000,1.526572202e-10,convex,1,0,1,0,5000,0,1,0,0,5000,5000,quadratic,DCQ,-20.34056648,2,1.0,1.0,0.0002,0.0
QPLIB_8616,0,0,13870,0,0,linear,27740,13870,13870,1,1,min,0,13870,True,41610,13870,1,13870,Solution found by SCIP,13870,Nick Gould,0,13870,1.0,10404,0,0,0,0,13870,13870,8.881784197e-16,convex,0,0,0,0,13870,10404,401,10404,4,0,13870,quadratic,DCL,245.0685978,1,0.000288322921672,1.0,7.20980533526e-05,0.0
QPLIB_8683,0,0,199999,0,0,indefinite,940000,59999,200008,140001,7,min,0,659999,False,999999,59999,1,59999,,79999,Nick Gould,0,659999,2.500019,140000,0,0,0,140000,200008,59999,,convex,140000,0,0,0,59999,0,0,0,7,600000,59999,quadratic,DCQ,,140001,3.57125663974e-05,2.3571342348e-05,1.66669444491e-05,0.0
QPLIB_8685,0,0,772,0,0,concave,153628,772,772,10001,100,min,0,154400,False,154400,772,93,772,Solution found by SCIP,8,Nick Gould,0,74540,96.5,10000,10000,0,0,10000,772,772,1.33226763e-15,convex,0,0,100,0,772,0,0,0,0,153628,772,quadratic,DCQ,100.0,10001,0.0199980002,0.0199980002,0.00129533678756,0.0
QPLIB_8758,90,0,2070,0,0,indefinite,9990,2070,2070,1982,1035,min,0,12060,False,12060,1980,1035,1070190,Solution found by BARON,2,Nick Gould,0,2142450,1035.0,1981,0,0,0,1981,2070,2070,2.721166825e-10,indefinite,1981,0,1,0,2070,0,0,0,0,9990,0,quadratic,QCQ,-41.87500005,1982,0.00293949896898,0.00293949896898,0.499516908213,0.0434782608696
QPLIB_8777,3457,0,10000,0,0,linear,7499,10000,10000,1,8000,min,0,10000,False,17499,6543,16,39984,Solution found by ANTIGONE,5,Nick Gould,0,69968,2000.0,2500,0,0,0,0,10000,10000,1.776356839e-15,indefinite,0,0,0,0,10000,2500,0,2500,10000,0,10000,quadratic,QCL,-2238983072.0,1,0.000699680127949,1.0,0.00069968,0.3457
QPLIB_8784,99,0,200,0,0,convex,19996,200,200,4951,200,min,0,20000,False,20196,99,200,200,Solution found by ANTIGONE,1,Nick Gould,0,20400,200.0,5048,0,0,4950,4950,200,200,2.220446049e-16,indefinite,0,0,0,0,200,98,196,98,4,19800,0,quadratic,QCC,-0.0683939176,4951,0.02,0.0201979398101,0.01,0.495
QPLIB_8785,0,0,10399,0,0,linear,52624,10399,10399,1,1,min,0,10399,True,63023,10399,1,10399,Solution found by SCIP,10399,Nick Gould,0,10399,1.0,11362,0,0,0,0,10399,10399,3.323208375e-11,convex,0,0,0,0,10399,11362,0,11362,10399,0,10399,quadratic,DCL,7867.491149,1,0.000533352687252,1.0,9.61630926051e-05,0.0
QPLIB_8790,0,0,39204,0,0,linear,0,39204,39204,1,39204,min,0,39204,True,39204,39204,39204,117216,Solution found by BARON,1,Nick Gould,0,195228,39204.0,0,0,0,0,0,39204,39204,0.0,convex,0,0,0,0,39204,0,0,0,19602,0,39204,quadratic,CCB,-0.0001562421091,1,1.0,1.0,0.00012702270125,0.0
QPLIB_8792,0,0,15129,0,0,linear,0,15129,15129,1,15129,min,0,15129,True,15129,15129,15129,45141,Solution found by SCIP,1,Nick Gould,0,75153,15129.0,0,0,0,0,0,15129,15129,0.0,convex,0,0,0,0,15129,0,0,0,15129,0,15129,quadratic,CCB,3593.518355,1,1.0,1.0,0.000328341574116,0.0
QPLIB_8803,0,0,100001,0,0,indefinite,350000,100001,150002,50001,1,min,0,100001,False,400001,50001,1,50001,Solution found by SCIP,100001,Nick Gould,0,100001,1.0,100000,0,0,0,50000,150002,50001,1.752504392e-15,convex,50000,0,50000,0,50001,50000,49999,50000,2,50000,50001,quadratic,DCQ,293.8760751,50001,2.66661111205e-05,1.9999600008e-05,1.9999600008e-05,0.0
QPLIB_8810,0,0,150000,0,0,indefinite,350000,150000,150002,50001,1,min,0,150000,False,450000,100000,1,100000,Solution found by BARON,150000,Nick Gould,0,150000,1.0,100000,0,0,0,50000,150002,100000,0.0,convex,50000,0,50000,0,100000,50000,0,50000,2,50000,100000,quadratic,DCQ,5.624999601e+11,50001,2.99993000123e-05,1.9999600008e-05,1e-05,0.0
QPLIB_8815,2,0,10006,0,0,convex,80016,10006,30010,5002,1,min,0,10006,False,80020,2,1,4,Solution found by BARON,10006,Nick Gould,0,10006,1.0,25005,0,0,5001,5001,30010,4,8.692400319e-10,indefinite,0,0,5001,0,4,20004,0,20004,0,10002,4,quadratic,QCD,-0.03155633953,5002,0.000106632189014,0.000199920031987,0.25,6.66444518494e-05
QPLIB_8845,0,0,440,0,0,linear,10247,440,1546,1,403,min,0,440,True,10999,440,1,58114,Solution found by SCIP,7,Nick Gould,0,115788,62.857143,777,0,0,0,0,1546,440,3.410605132e-13,convex,0,0,0,0,752,777,439,777,1,0,440,quadratic,CCL,10907992.49,1,0.00914458740859,1.0,0.598078512397,0.0
QPLIB_8906,0,0,1941,0,0,linear,15558,1941,5223,1,454,min,0,1941,True,20781,1941,21,56975,Solution found by SCIP,29,Nick Gould,0,112009,66.931034,838,0,0,0,0,5223,1941,9.753131636e-11,convex,0,0,0,0,5223,838,1941,838,0,0,1941,quadratic,CCL,2699111.513,1,0.0047422501145,1.0,0.029730475084,0.0
QPLIB_8938,0,0,4000,0,0,linear,27997,4000,4001,1,1,min,0,4000,True,31997,4000,1,4000,Solution found by SCIP,4000,Nick Gould,0,4000,1.0,11999,0,0,0,0,4001,4000,7.275957614e-12,convex,0,0,0,0,4000,11999,0,11999,0,0,4000,quadratic,DCL,-35.77945295,1,0.000666437557277,1.0,0.00025,0.0
QPLIB_8991,0,0,14400,0,0,linear,0,14400,14400,1,14400,min,0,14400,True,14400,14400,14400,42960,Solution found by SCIP,1,Nick Gould,0,71520,14400.0,0,0,0,0,0,14400,14400,0.0,convex,0,0,0,0,14400,0,0,0,14400,0,14400,quadratic,CCB,-0.001667867378,1,1.0,1.0,0.000344907407407,0.0
QPLIB_9002,0,0,2890,0,0,linear,9690,2890,2890,1,1,min,0,2890,True,12580,2890,1,2890,,2890,Nick Gould,0,2890,1.0,1649,0,0,0,0,2890,2890,,convex,0,0,0,0,2890,1649,2163,1649,727,0,2890,quadratic,DCL,,1,0.00263814616756,1.0,0.000346020761246,0.0
QPLIB_9004,10000,0,20000,0,0,indefinite,100000,10000,40000,10002,2,min,0,40000,False,120000,10000,2,10000,Solution found by BARON,10000,Nick Gould,0,30000,2.0,20002,0,0,0,10001,40000,20000,3.492062404e-11,indefinite,10001,0,10001,0,20000,10001,0,10001,10000,20000,0,quadratic,QCQ,2.766394482,10002,0.000149977503374,0.000199960007998,5e-05,0.25
QPLIB_9008,0,0,19604,0,0,linear,9634086,19604,1009306,1,1,min,0,19604,True,9653690,19604,1,19604,Solution found by SCIP,19604,Nick Gould,0,19604,1.0,989604,0,0,0,0,1009306,19604,0.0,convex,0,0,0,0,19604,989604,0,989604,19604,0,19604,quadratic,DCL,0.0,1,9.66515031542e-06,1.0,5.10099979596e-05,0.0
QPLIB_9030,8,10000,10000,0,0,linear,14998,10000,0,1,8000,min,0,10000,False,24998,9978,16,39984,Solution found by BARON,5,HansMittelmann,0,69968,2000.0,5000,0,0,0,0,10000,10000,0.0,indefinite,0,10000,0,0,10000,5000,0,5000,10000,0,10000,quadratic,QIL,375818.0,1,0.000499860027994,1.0,0.00069968,0.0008
QPLIB_9048,60,202,202,0,0,linear,202,202,0,1,101,min,0,202,False,404,142,101,3822,Solution found by ANTIGONE,2,HansMittelmann,0,7442,101.0,1,0,0,0,0,202,202,0.0,indefinite,0,202,0,0,202,1,0,1,202,0,202,quadratic,QIL,-1.165682,1,1.0,1.0,0.182384079992,0.29702970297
